[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:161 td_position:161 tavp:3652.040000  tick_volume:5 tick_turnover:5478060
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:162 td_position:162 tavp:3652.600000  tick_volume:1 tick_turnover:1095780
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:163 td_position:163 tavp:3652.600000  tick_volume:1 tick_turnover:1095780
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:164 td_position:164 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:165 td_position:165 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:166 td_position:166 tavp:3652.600000  tick_volume:1 tick_turnover:1095780
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:167 td_position:167 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:168 td_position:168 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:169 td_position:169 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:170 td_position:170 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:171 td_position:171 tavp:3652.200000  tick_volume:3 tick_turnover:3286980
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:172 td_position:172 tavp:3652.350000  tick_volume:4 tick_turnover:4382820
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:173 td_position:173 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:174 td_position:174 tavp:3653.400000  tick_volume:1 tick_turnover:1096020
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:175 td_position:175 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:176 td_position:176 tavp:3652.800000  tick_volume:1 tick_turnover:1095840
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:177 td_position:177 tavp:3653.533333  tick_volume:3 tick_turnover:3288180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:178 td_position:178 tavp:3653.800000  tick_volume:2 tick_turnover:2192280
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:179 td_position:179 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:180 td_position:180 tavp:3653.000000  tick_volume:2 tick_turnover:2191800
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:181 td_position:181 tavp:3652.400000  tick_volume:2 tick_turnover:2191440
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:182 td_position:182 tavp:3652.300000  tick_volume:18 tick_turnover:19722420
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:183 td_position:183 tavp:3652.200000  tick_volume:3 tick_turnover:3286980
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:184 td_position:184 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:185 td_position:185 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:186 td_position:186 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:187 td_position:187 tavp:3652.100000  tick_volume:2 tick_turnover:2191260
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:188 td_position:188 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:189 td_position:189 tavp:3651.400000  tick_volume:1 tick_turnover:1095420
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:190 td_position:190 tavp:3651.400000  tick_volume:2 tick_turnover:2190840
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:191 td_position:191 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:192 td_position:192 tavp:3652.200000  tick_volume:2 tick_turnover:2191320
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:193 td_position:193 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:194 td_position:194 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:195 td_position:195 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:196 td_position:196 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:197 td_position:197 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:198 td_position:198 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:199 td_position:199 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:0 td_position:0 tavp:3651.800000  tick_volume:2 tick_turnover:2191080
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:1 td_position:1 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:2 td_position:2 tavp:3651.600000  tick_volume:1 tick_turnover:1095480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:3 td_position:3 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:4 td_position:4 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:5 td_position:5 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:6 td_position:6 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:7 td_position:7 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:8 td_position:8 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:9 td_position:9 tavp:3652.200000  tick_volume:3 tick_turnover:3286980
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:10 td_position:10 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:11 td_position:11 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:12 td_position:12 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:13 td_position:13 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:14 td_position:14 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:15 td_position:15 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:16 td_position:16 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:17 td_position:17 tavp:3651.700000  tick_volume:2 tick_turnover:2191020
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:18 td_position:18 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:19 td_position:19 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:20 td_position:20 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:21 td_position:21 tavp:3651.000000  tick_volume:1 tick_turnover:1095300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:22 td_position:22 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:23 td_position:23 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:24 td_position:24 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:25 td_position:25 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:26 td_position:26 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:27 td_position:27 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:28 td_position:28 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:29 td_position:29 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:30 td_position:30 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:31 td_position:31 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:32 td_position:32 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:33 td_position:33 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:34 td_position:34 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:35 td_position:35 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:36 td_position:36 tavp:3651.400000  tick_volume:1 tick_turnover:1095420
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:37 td_position:37 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:38 td_position:38 tavp:3651.200000  tick_volume:2 tick_turnover:2190720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:39 td_position:39 tavp:3651.323333  tick_volume:8 tick_turnover:8763180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:40 td_position:40 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:41 td_position:41 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:42 td_position:42 tavp:3652.000000  tick_volume:1 tick_turnover:1095600
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:43 td_position:43 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:44 td_position:44 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:45 td_position:45 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:46 td_position:46 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:47 td_position:47 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:48 td_position:48 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:49 td_position:49 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:50 td_position:50 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:51 td_position:51 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:52 td_position:52 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:53 td_position:53 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:54 td_position:54 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:55 td_position:55 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:56 td_position:56 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:57 td_position:57 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:58 td_position:58 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:59 td_position:59 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:60 td_position:60 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:61 td_position:61 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:62 td_position:62 tavp:3652.200000  tick_volume:1 tick_turnover:1095660
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:63 td_position:63 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:64 td_position:64 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:65 td_position:65 tavp:3652.400000  tick_volume:1 tick_turnover:1095720
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:66 td_position:66 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:67 td_position:67 tavp:3651.600000  tick_volume:1 tick_turnover:1095480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:68 td_position:68 tavp:3651.600000  tick_volume:2 tick_turnover:2190960
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:69 td_position:69 tavp:3651.600000  tick_volume:1 tick_turnover:1095480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:70 td_position:70 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:71 td_position:71 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:72 td_position:72 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:73 td_position:73 tavp:3651.066667  tick_volume:3 tick_turnover:3285960
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:74 td_position:74 tavp:3650.900000  tick_volume:2 tick_turnover:2190540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:75 td_position:75 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:76 td_position:76 tavp:3650.600000  tick_volume:3 tick_turnover:3285540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:77 td_position:77 tavp:3650.570000  tick_volume:7 tick_turnover:7666200
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:78 td_position:78 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:79 td_position:79 tavp:3650.200000  tick_volume:2 tick_turnover:2190120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:80 td_position:80 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:81 td_position:81 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:82 td_position:82 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:83 td_position:83 tavp:3650.400000  tick_volume:2 tick_turnover:2190240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:84 td_position:84 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:85 td_position:85 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:86 td_position:86 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:87 td_position:87 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:88 td_position:88 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:89 td_position:89 tavp:3651.000000  tick_volume:1 tick_turnover:1095300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:90 td_position:90 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:91 td_position:91 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:92 td_position:92 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:93 td_position:93 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:94 td_position:94 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:95 td_position:95 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:96 td_position:96 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:97 td_position:97 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:98 td_position:98 tavp:3650.600000  tick_volume:3 tick_turnover:3285540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:99 td_position:99 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:100 td_position:100 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:101 td_position:101 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:102 td_position:102 tavp:3650.400000  tick_volume:1 tick_turnover:1095120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:103 td_position:103 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:104 td_position:104 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:105 td_position:105 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:106 td_position:106 tavp:3650.600000  tick_volume:2 tick_turnover:2190360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:107 td_position:107 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:108 td_position:108 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:109 td_position:109 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:110 td_position:110 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:111 td_position:111 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:112 td_position:112 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:113 td_position:113 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:114 td_position:114 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:115 td_position:115 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:116 td_position:116 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:117 td_position:117 tavp:3650.400000  tick_volume:1 tick_turnover:1095120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:118 td_position:118 tavp:3650.400000  tick_volume:1 tick_turnover:1095120
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:119 td_position:119 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:120 td_position:120 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:121 td_position:121 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:122 td_position:122 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:123 td_position:123 tavp:3650.600000  tick_volume:1 tick_turnover:1095180
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:124 td_position:124 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:125 td_position:125 tavp:3650.000000  tick_volume:1 tick_turnover:1095000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:126 td_position:126 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:127 td_position:127 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:128 td_position:128 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:129 td_position:129 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:130 td_position:130 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:131 td_position:131 tavp:3651.780000  tick_volume:10 tick_turnover:10955340
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:132 td_position:132 tavp:3650.360000  tick_volume:5 tick_turnover:5475540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:133 td_position:133 tavp:3650.000000  tick_volume:1 tick_turnover:1095000
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:134 td_position:134 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:135 td_position:135 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:136 td_position:136 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:137 td_position:137 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:138 td_position:138 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:139 td_position:139 tavp:3651.000000  tick_volume:1 tick_turnover:1095300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:140 td_position:140 tavp:3650.800000  tick_volume:2 tick_turnover:2190480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:141 td_position:141 tavp:3650.900000  tick_volume:2 tick_turnover:2190540
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:142 td_position:142 tavp:3651.400000  tick_volume:1 tick_turnover:1095420
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:143 td_position:143 tavp:3650.500000  tick_volume:2 tick_turnover:2190300
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:144 td_position:144 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:145 td_position:145 tavp:3651.400000  tick_volume:1 tick_turnover:1095420
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:146 td_position:146 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:147 td_position:147 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:148 td_position:148 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:149 td_position:149 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:150 td_position:150 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:151 td_position:151 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:152 td_position:152 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:153 td_position:153 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:154 td_position:154 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:155 td_position:155 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:156 td_position:156 tavp:3651.200000  tick_volume:1 tick_turnover:1095360
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:157 td_position:157 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:158 td_position:158 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:159 td_position:159 tavp:3651.400000  tick_volume:1 tick_turnover:1095420
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:160 td_position:160 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:161 td_position:161 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:162 td_position:162 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:163 td_position:163 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:164 td_position:164 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:165 td_position:165 tavp:3651.600000  tick_volume:1 tick_turnover:1095480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:166 td_position:166 tavp:3650.800000  tick_volume:1 tick_turnover:1095240
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:167 td_position:167 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:168 td_position:168 tavp:3651.600000  tick_volume:1 tick_turnover:1095480
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:169 td_position:169 tavp:nan  tick_volume:0 tick_turnover:0
[Strategy 11] [cd_info] name:IF1906 size:200 ready:1 position:170 td_position:170 tavp:nan  tick_volume:0 tick_turnover:0
